gameweek,player_id,player_name,team_id,strength_overall_home,strength_overall_away,strength_attack_home,strength_attack_away,strength_defence_home,strength_defence_away,position_id,kickoff_time,home_or_away_id,opposition_id,opposition_name,recent_points,recent_bps,recent_influence,recent_creativity,recent_threat,recent_xg,recent_xa,recent_xgi,recent_xgc,season_points,season_bps,season_influence,season_creativity,season_threat,season_xg,season_xa,season_xgi,season_xgc,win_odds,>2.5,minutes,fpl_points,over_four_fpl_points
28,568,Daniel Castelo Podence,20,1100,1100,1085,1105,1115,1100,3,15,1,10,NULL,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.45,1.8,-1,-1,-1
28,569,José Malheiro de Sá,20,1100,1100,1085,1105,1115,1100,1,15,1,10,NULL,10,53,56.4,0.0,0.0,0.0,0.0,0.0,3.7199999999999998,74,408,555.4,0.0,0.0,0.0,0.0,0.0,39.199999999999996,2.45,1.8,-1,-1,-1
28,570,Pablo Sarabia,20,1100,1100,1085,1105,1115,1100,3,15,1,10,NULL,17,65,79.0,80.80000000000001,115.0,1.15,0.38000000000000006,1.5300000000000002,3.73,77,287,369.40000000000003,607.0999999999999,293.0,3.7,4.04,7.74,19.639999999999997,2.45,1.8,-1,-1,-1
28,571,Matija Šarkić,20,1100,1100,1085,1105,1115,1100,1,15,1,10,NULL,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.45,1.8,-1,-1,-1
28,572,Nélson Cabral Semedo,20,1100,1100,1085,1105,1115,1100,2,15,1,10,NULL,8,57,54.4,46.2,27.0,0.02,0.13,0.15,4.48,55,364,395.9999999999999,276.70000000000005,117.0,0.51,1.0300000000000002,1.5300000000000007,42.849999999999994,2.45,1.8,-1,-1,-1
28,573,Toti António Gomes,20,1100,1100,1085,1105,1115,1100,2,15,1,10,NULL,7,46,50.6,17.5,14.0,0.24000000000000002,0.05,0.29,4.07,58,322,343.0,74.2,94.0,0.95,0.26,1.21,31.480000000000004,2.45,1.8,-1,-1,-1
28,574,Boubacar Traoré,20,1100,1100,1085,1105,1115,1100,3,15,1,10,NULL,2,5,0.0,0.2,0.0,0.0,0.0,0.0,0.8500000000000001,15,67,48.4,57.2,10.0,0.07,0.24000000000000002,0.31000000000000005,10.47,2.45,1.8,-1,-1,-1
28,575,Tom Lockyer,12,1055,1090,1020,1060,1090,1120,2,15,2,8,NULL,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23,162,286.20000000000005,39.2,80.0,0.9900000000000001,0.29,1.2800000000000002,27.64,4.33,1.67,-1,-1,-1
28,576,Jack Robinson,17,1030,1040,1045,1020,1020,1060,2,15,2,3,NULL,-1,34,65.0,29.7,9.0,0.01,0.22,0.23,6.42,21,299,447.2,104.0,106.0,0.8300000000000001,0.6600000000000001,1.4900000000000002,48.13000000000001,8.0,1.44,-1,-1,-1
28,577,Angelo Ogbonna,19,1100,1145,1055,1140,1150,1150,2,14,1,6,NULL,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.02,18,73,82.19999999999999,0.7000000000000001,0.0,0.0,0.0,0.0,7.73,1.66,1.73,-1,-1,-1
28,578,Reiss Nelson,1,1350,1365,1370,1370,1330,1360,3,17,1,4,NULL,2,8,13.0,16.8,11.0,0.03,0.05,0.08,0.22,12,41,37.800000000000004,59.99999999999999,30.0,0.07,0.39000000000000007,0.45999999999999996,2.0799999999999996,1.2,1.4,-1,-1,-1
28,579,Andy Lonergan,9,1095,1100,1125,1125,1065,1080,1,12,2,14,NULL,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9,1.62,-1,-1,-1
28,580,Loris Karius,15,1105,1280,1050,1210,1160,1355,1,20,2,7,NULL,1,17,31.8,0.0,0.0,0.0,0.0,0.0,2.4,1,17,31.8,0.0,0.0,0.0,0.0,0.0,2.4,3.5,1.4,-1,-1,-1
28,581,Paul Dummett,15,1105,1280,1050,1210,1160,1355,2,20,2,7,NULL,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3,3.0,0.2,0.0,0.0,0.0,0.0,0.0,3.5,1.4,-1,-1,-1
28,582,Pelly Ruddock Mpanzu,12,1055,1090,1020,1060,1090,1120,3,15,2,8,NULL,2,7,2.8000000000000003,11.0,0.0,0.0,0.0,0.0,2.49,28,80,77.20000000000002,80.9,60.0,0.53,1.37,1.9000000000000001,21.48,4.33,1.67,-1,-1,-1
28,583,Manor Solomon,18,1170,1230,1110,1150,1230,1310,3,13,2,2,NULL,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,53,73.4,144.3,61.0,0.41000000000000003,0.7499999999999999,1.1600000000000001,1.79,2.6,1.29,-1,-1,-1
28,584,Pau Torres,2,1160,1285,1140,1220,1180,1350,2,13,1,18,NULL,3,18,26.4,1.7000000000000002,0.0,0.0,0.01,0.01,2.4299999999999997,64,326,339.59999999999997,123.89999999999999,103.0,0.88,0.55,1.43,24.179999999999996,2.3,1.29,-1,-1,-1
28,585,Jurriën Timber,1,1350,1365,1370,1370,1330,1360,2,17,1,4,NULL,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,3.6,2.4,0.0,0.0,0.01,0.01,0.28,1.2,1.4,-1,-1,-1
28,586,Tahith Chong,12,1055,1090,1020,1060,1090,1120,3,15,2,8,NULL,17,51,54.0,20.3,92.0,0.5700000000000001,0.26,0.8300000000000001,5.84,43,118,166.60000000000002,134.8,211.0,1.5900000000000003,0.99,2.58,25.789999999999996,4.33,1.67,-1,-1,-1
28,587,Anis Slimane,17,1030,1040,1045,1020,1020,1060,3,15,2,3,NULL,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,17,32.6,44.0,58.0,0.81,0.12,0.93,8.51,8.0,1.44,-1,-1,-1
28,588,Ashley Young,9,1095,1100,1125,1125,1065,1080,2,12,2,14,NULL,7,12,5.6000000000000005,5.5,4.0,0.07,0.0,0.07,0.73,42,229,183.0,305.0,39.0,0.44,1.3400000000000003,1.7800000000000005,25.120000000000005,3.9,1.62,-1,-1,-1
28,589,Ângelo Gabriel Borges Damaceno,7,1125,1190,1080,1150,1170,1230,3,20,1,15,NULL,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.85,1.4,-1,-1,-1
28,590,Matheus Santos Carneiro Da Cunha,20,1100,1100,1085,1105,1115,1100,4,15,1,10,NULL,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108,424,633.9999999999999,344.0999999999999,713.0,8.209999999999999,2.4600000000000004,10.67,34.68,2.45,1.8,-1,-1,-1
28,591,Willian Borges da Silva,10,1055,1175,1050,1180,1060,1170,3,15,2,20,NULL,2,11,12.2,18.8,0.0,0.0,0.08,0.08,1.4500000000000002,76,297,337.6,485.6000000000001,349.0,4.460000000000001,2.86,7.3199999999999985,26.51,2.87,1.8,-1,-1,-1
28,592,Yasser Larouci,17,1030,1040,1045,1020,1020,1060,2,15,2,3,NULL,3,13,11.2,1.8,1.0,0.01,0.01,0.02,3.63,8,51,70.0,15.9,34.0,0.19999999999999998,0.03,0.22999999999999998,10.969999999999999,8.0,1.44,-1,-1,-1
28,593,Bénie Traoré,17,1030,1040,1045,1020,1020,1060,4,15,2,3,NULL,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,14,25.800000000000004,56.699999999999996,31.0,0.27,0.46,0.73,11.659999999999998,8.0,1.44,-1,-1,-1
28,594,Zeki Amdouni,6,1045,1050,1050,1050,1040,1050,4,14,2,19,NULL,3,8,12.600000000000001,1.9000000000000001,4.0,0.0,0.02,0.02,1.47,71,208,327.79999999999995,222.79999999999998,434.0,4.04,1.1700000000000002,5.209999999999997,30.319999999999997,4.75,1.73,-1,-1,-1
28,595,Milos Kerkez,3,1100,1100,1055,1130,1145,1075,2,15,1,17,NULL,8,38,45.400000000000006,17.4,19.0,0.12,0.02,0.14,3.13,42,206,242.00000000000006,127.39999999999999,55.0,0.3,0.5700000000000001,0.8700000000000001,28.880000000000003,1.33,1.44,-1,-1,-1
28,596,James Trafford,6,1045,1050,1050,1050,1040,1050,1,14,2,19,NULL,3,37,59.4,0.0,0.0,0.0,0.01,0.01,5.91,69,520,885.6,3.3000000000000003,0.0,0.0,0.04,0.04,47.550000000000004,4.75,1.73,-1,-1,-1
28,597,André Onana,14,1125,1220,1130,1210,1120,1230,1,12,1,9,NULL,7,50,83.0,3.0,0.0,0.0,0.02,0.02,6.17,94,520,778.2000000000003,23.2,0.0,0.0,0.05,0.05,47.30000000000001,1.91,1.62,-1,-1,-1
28,598,Matt Doherty,20,1100,1100,1085,1105,1115,1100,2,15,1,10,NULL,2,5,2.0,0.1,0.0,0.0,0.0,0.0,0.61,30,109,129.8,95.69999999999999,73.0,0.5900000000000001,0.52,1.11,12.450000000000001,2.45,1.8,-1,-1,-1
28,599,Moussa Diaby,2,1160,1285,1140,1220,1180,1350,3,13,1,18,NULL,6,22,19.6,15.3,4.0,0.0,0.25,0.25,0.7,97,286,341.2000000000001,448.00000000000006,511.0,5.049999999999999,3.079999999999999,8.129999999999999,21.199999999999996,2.3,1.29,-1,-1,-1
28,600,Nathan Redmond,6,1045,1050,1050,1050,1040,1050,3,14,2,19,NULL,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,38,23.799999999999997,52.5,18.0,0.03,0.37000000000000005,0.4000000000000001,3.9200000000000004,4.75,1.73,-1,-1,-1
28,601,Arnaut Danjuma Groeneveld,9,1095,1100,1125,1125,1065,1080,3,12,2,14,NULL,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26,53,73.60000000000002,79.29999999999998,271.0,2.6300000000000003,0.42000000000000004,3.05,9.740000000000002,3.9,1.62,-1,-1,-1
28,602,Issa Kaboré,12,1055,1090,1020,1060,1090,1120,2,15,2,8,NULL,1,9,5.4,4.0,6.0,0.0,0.24000000000000002,0.24000000000000002,2.4,26,146,186.00000000000003,162.70000000000002,56.0,0.22,1.44,1.66,26.25,4.33,1.67,-1,-1,-1
28,603,Harvey Barnes,15,1105,1280,1050,1210,1160,1355,3,20,2,7,NULL,4,7,1.4,7.0,22.0,0.15,0.19999999999999998,0.35,2.93,28,77,99.20000000000002,40.100000000000016,108.0,1.2800000000000002,0.8700000000000001,2.15,5.4799999999999995,3.5,1.4,-1,-1,-1
28,604,Olu Aina,16,1065,1100,1050,1125,1080,1080,2,14,2,5,NULL,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34,162,186.20000000000002,75.69999999999999,26.0,0.17,0.43000000000000005,0.6000000000000001,18.5,4.2,1.57,-1,-1,-1
28,605,Luca Koleosho,6,1045,1050,1050,1050,1040,1050,3,14,2,19,NULL,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40,80,86.80000000000001,147.9,213.0,1.9599999999999997,1.07,3.0299999999999994,15.55,4.75,1.73,-1,-1,-1
28,606,Igor Julio dos Santos de Paulo,5,1100,1210,1070,1180,1135,1240,2,14,1,16,NULL,2,18,15.6,8.4,2.0,0.0,0.04,0.04,0.43,16,164,179.8,79.5,12.0,0.1,0.23,0.33000000000000007,14.750000000000002,1.75,1.57,-1,-1,-1
28,607,Ionuț Radu,3,1100,1100,1055,1130,1145,1075,1,15,1,17,NULL,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,31,33.0,0.0,0.0,0.0,0.0,0.0,2.76,1.33,1.44,-1,-1,-1
28,608,Jacob Bruun Larsen,6,1045,1050,1050,1050,1040,1050,3,14,2,19,NULL,3,10,4.6,24.900000000000002,21.0,0.16,0.15,0.31000000000000005,1.09,36,104,112.2,187.90000000000003,164.0,1.44,0.5,1.9400000000000002,9.260000000000002,4.75,1.73,-1,-1,-1
28,609,Ian Maatsen,7,1125,1190,1080,1150,1170,1230,3,20,1,15,NULL,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,24,29.4,44.8,29.0,0.74,0.20000000000000004,0.9400000000000001,5.07,1.85,1.4,-1,-1,-1
28,610,Calvin Bassey,10,1055,1175,1050,1180,1060,1170,2,15,2,20,NULL,17,56,56.199999999999996,1.2,22.0,0.18,0.0,0.18,2.84,39,246,276.0,24.4,35.0,0.22999999999999998,0.09999999999999999,0.33,24.71,2.87,1.8,-1,-1,-1
28,611,Axel Disasi,7,1125,1190,1080,1150,1170,1230,2,20,1,15,NULL,11,42,92.6,2.2,37.0,0.28,0.01,0.29,4.74,65,396,495.59999999999997,84.99999999999999,146.0,1.26,1.3800000000000003,2.6399999999999992,35.12,1.85,1.4,-1,-1,-1
28,613,Lesley Ugochukwu,7,1125,1190,1080,1150,1170,1230,3,20,1,15,NULL,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,53,47.0,22.0,2.0,0.0,0.10999999999999999,0.10999999999999999,6.7299999999999995,1.85,1.4,-1,-1,-1
28,614,Thomas Kaminski,12,1055,1090,1020,1060,1090,1120,1,15,2,8,NULL,9,69,153.8,0.0,0.0,0.0,0.0,0.0,7.95,64,453,798.6,0.0,0.0,0.0,0.02,0.02,54.14000000000001,4.33,1.67,-1,-1,-1
28,615,Matheus França de Oliveira,8,1070,1100,1080,1120,1060,1085,3,15,1,12,NULL,8,25,17.6,11.3,6.0,0.0,0.29000000000000004,0.29000000000000004,1.01,16,47,36.400000000000006,77.69999999999999,53.0,0.32999999999999996,0.46,0.79,3.4899999999999998,1.75,1.67,-1,-1,-1
28,616,Joško Gvardiol,13,1355,1365,1350,1360,1360,1370,2,15,2,11,NULL,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44,280,256.4,219.80000000000004,169.0,1.03,1.1200000000000003,2.1500000000000004,17.150000000000002,2.25,1.5,-1,-1,-1
28,617,Rasmus Højlund,14,1125,1220,1130,1210,1120,1230,4,12,1,9,NULL,13,54,76.8,26.1,71.0,1.17,0.08,1.25,1.68,78,245,338.2,215.9,491.0,5.91,0.69,6.6,25.82,1.91,1.62,-1,-1,-1
28,618,Omari Kellyman,2,1160,1285,1140,1220,1180,1350,3,13,1,18,NULL,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3,1.29,-1,-1,-1
28,619,Ben Greenwood,3,1100,1100,1055,1130,1145,1075,2,15,1,17,NULL,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.33,1.44,-1,-1,-1
28,620,Michael Olakigbe,4,1100,1100,1110,1055,1090,1150,3,17,2,1,NULL,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,14,4.8,4.1,27.0,0.13999999999999999,0.02,0.16,0.7000000000000001,12.0,1.4,-1,-1,-1
28,621,Jack Hinshelwood,5,1100,1210,1070,1180,1135,1240,3,14,1,16,NULL,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42,155,200.2,118.90000000000002,230.0,2.1,0.36,2.46,14.299999999999999,1.75,1.57,-1,-1,-1
28,622,Owen Dodgson,6,1045,1050,1050,1050,1040,1050,2,14,2,19,NULL,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.75,1.73,-1,-1,-1
28,623,Mason Burstow,7,1125,1190,1080,1150,1170,1230,4,20,1,15,NULL,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,6,0.4,0.6,2.0,0.0,0.0,0.0,0.9,1.85,1.4,-1,-1,-1
28,624,Lewis Dobbin,9,1095,1100,1125,1125,1065,1080,3,12,2,14,NULL,1,3,0.0,0.3,0.0,0.0,0.0,0.0,0.6,16,51,60.80000000000001,28.400000000000002,50.0,0.29,0.09,0.38,3.0799999999999996,3.9,1.62,-1,-1,-1
28,625,Luc De Fougerolles,10,1055,1175,1050,1180,1060,1170,2,15,2,20,NULL,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.87,1.8,-1,-1,-1
28,626,Jarell Quansah,11,1240,1370,1210,1350,1270,1390,2,15,1,13,NULL,2,12,12.4,0.8,0.0,0.0,0.01,0.01,1.03,15,82,75.2,7.799999999999999,8.0,0.1,0.05,0.15000000000000002,4.65,2.87,1.5,-1,-1,-1
28,627,Bobby Clark,11,1240,1370,1210,1350,1270,1390,3,15,1,13,NULL,2,0,9.4,4.8,15.0,0.14,0.01,0.15,0.8,5,7,11.6,5.3,19.0,0.14,0.01,0.15,1.75,2.87,1.5,-1,-1,-1
28,628,Ben Doak,11,1240,1370,1210,1350,1270,1390,3,15,1,13,NULL,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3,0.2,0.8,0.0,0.0,0.0,0.0,0.14,2.87,1.5,-1,-1,-1
28,629,James McConnell,11,1240,1370,1210,1350,1270,1390,3,15,1,13,NULL,1,2,0.0,0.1,0.0,0.0,0.0,0.0,0.0,3,8,1.0,0.4,0.0,0.0,0.0,0.0,0.01,2.87,1.5,-1,-1,-1
28,630,Ross Barkley,12,1055,1090,1020,1060,1090,1120,3,15,2,8,NULL,5,53,53.0,89.8,16.0,0.23,0.27,0.5,7.95,69,357,477.20000000000005,494.79999999999995,246.0,2.79,2.16,4.950000000000001,39.4,4.33,1.67,-1,-1,-1
28,631,Jacob Brown,12,1055,1090,1020,1060,1090,1120,4,15,2,8,NULL,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39,115,162.6,116.4,249.0,2.8099999999999996,0.44000000000000006,3.2499999999999996,27.75,4.33,1.67,-1,-1,-1
28,632,Omari Forson,14,1125,1220,1130,1210,1120,1230,3,12,1,9,NULL,2,6,5.4,12.100000000000001,4.0,0.03,0.01,0.04,0.68,6,19,22.599999999999998,22.6,4.0,0.03,0.02,0.05,0.81,1.91,1.62,-1,-1,-1
28,633,Tino Livramento,15,1105,1280,1050,1210,1160,1355,2,20,2,7,NULL,8,38,53.400000000000006,13.5,19.0,0.17,0.02,0.19,2.77,37,182,203.6,105.79999999999997,48.0,0.21000000000000002,0.43000000000000005,0.6400000000000001,21.969999999999995,3.5,1.4,-1,-1,-1
28,634,Alex Murphy,15,1105,1280,1050,1210,1160,1355,2,20,2,7,NULL,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,0.2,0.1,0.0,0.0,0.0,0.0,0.0,3.5,1.4,-1,-1,-1
28,635,Lewis Miley,15,1105,1280,1050,1210,1160,1355,3,20,2,7,NULL,5,35,33.4,23.7,4.0,0.0,0.04,0.04,5.05,40,218,218.6,181.8,136.0,1.22,1.08,2.2999999999999994,30.179999999999996,3.5,1.4,-1,-1,-1
28,636,George Shelvey,16,1065,1100,1050,1125,1080,1080,1,14,2,5,NULL,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2,1.57,-1,-1,-1
28,637,Josh Powell,16,1065,1100,1050,1125,1080,1080,2,14,2,5,NULL,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2,1.57,-1,-1,-1
28,638,Vini de Souza Costa,17,1030,1040,1045,1020,1020,1060,3,15,2,3,NULL,6,34,63.8,17.8,7.0,0.02,0.1,0.12000000000000001,6.38,59,295,450.5999999999999,81.7,100.0,0.44,0.41000000000000003,0.85,46.860000000000014,8.0,1.44,-1,-1,-1
28,639,Micky van de Ven,18,1170,1230,1110,1150,1230,1310,2,13,2,2,NULL,3,37,41.0,8.6,2.0,0.0,0.09,0.09,1.8,51,329,328.4,39.2,36.0,0.35000000000000003,0.21999999999999997,0.5700000000000001,21.34,2.6,1.29,-1,-1,-1
28,640,Dane Scarlett,18,1170,1230,1110,1150,1230,1310,4,13,2,2,NULL,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6,1.29,-1,-1,-1
28,641,Alejo Véliz,18,1170,1230,1110,1150,1230,1310,4,13,2,2,NULL,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,40,35.2,0.8999999999999999,29.0,0.42,0.0,0.42,1.88,2.6,1.29,-1,-1,-1
28,642,Edson Álvarez Velázquez,19,1100,1145,1055,1140,1150,1150,3,14,1,6,NULL,12,62,123.19999999999999,32.0,31.0,0.71,0.21,0.9199999999999999,6.640000000000001,51,276,435.6,142.3,80.0,1.27,0.6200000000000001,1.8900000000000001,37.589999999999996,1.66,1.73,-1,-1,-1
28,643,Max Aarons,3,1100,1100,1055,1130,1145,1075,2,15,1,17,NULL,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23,174,168.2,108.39999999999999,26.0,0.02,0.87,0.89,24.259999999999998,1.33,1.44,-1,-1,-1
28,644,Alex Scott,3,1100,1100,1055,1130,1145,1075,3,15,1,17,NULL,3,15,26.4,2.5,6.0,0.09,0.02,0.11,1.22,27,102,141.8,108.2,60.0,0.49,0.51,1.0,9.020000000000001,1.33,1.44,-1,-1,-1
28,645,Youssef Ramalho Chermiti,9,1095,1100,1125,1125,1065,1080,4,12,2,14,NULL,1,2,0.0,0.0,4.0,0.0,0.0,0.0,0.6,9,16,3.2,13.8,38.0,0.5800000000000001,0.03,0.61,2.39,3.9,1.62,-1,-1,-1
28,646,Karl Hein,1,1350,1365,1370,1370,1330,1360,1,17,1,4,NULL,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,1.4,-1,-1,-1
28,647,Joseph Anang,19,1100,1145,1055,1140,1150,1150,1,14,1,6,NULL,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.66,1.73,-1,-1,-1
28,648,Aidan Francis-Clarke,12,1055,1090,1020,1060,1090,1120,2,15,2,8,NULL,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.33,1.67,-1,-1,-1
28,649,Thomas Cannon,9,1095,1100,1125,1125,1065,1080,4,12,2,14,NULL,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.28,3.9,1.62,-1,-1,-1
28,650,Tyler Onyango,9,1095,1100,1125,1125,1065,1080,3,12,2,14,NULL,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9,1.62,-1,-1,-1
28,651,Jay Stansfield,10,1055,1175,1050,1180,1060,1170,4,15,2,20,NULL,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.87,1.8,-1,-1,-1
28,652,Matthew Dibley-Dias,10,1055,1175,1050,1180,1060,1170,3,15,2,20,NULL,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.87,1.8,-1,-1,-1
28,653,Femi Seriki,17,1030,1040,1045,1020,1020,1060,2,15,2,3,NULL,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.44,-1,-1,-1
28,654,Louie Marsh,17,1030,1040,1045,1020,1020,1060,4,15,2,3,NULL,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.44,-1,-1,-1
28,655,Andre Brooks,17,1030,1040,1045,1020,1020,1060,3,15,2,3,NULL,2,7,5.2,1.0,2.0,0.0,0.01,0.01,0.95,17,58,55.6,31.299999999999997,46.0,0.32,0.21000000000000002,0.53,9.63,8.0,1.44,-1,-1,-1
28,656,Antwoine Hackford,17,1030,1040,1045,1020,1020,1060,4,15,2,3,NULL,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,5,0.0,0.3,0.0,0.0,0.0,0.0,0.12,8.0,1.44,-1,-1,-1
28,657,Jesurun Rak-Sakyi,8,1070,1100,1080,1120,1060,1085,3,15,1,12,NULL,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,21,23.2,28.200000000000003,58.0,0.41000000000000003,0.13999999999999999,0.54,3.21,1.75,1.67,-1,-1,-1
28,658,John-Kymani Gordon,8,1070,1100,1080,1120,1060,1085,4,15,1,12,NULL,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.75,1.67,-1,-1,-1
28,659,Lucas Bergström,7,1125,1190,1080,1150,1170,1230,1,20,1,15,NULL,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.85,1.4,-1,-1,-1
28,660,Wilson Odobert,6,1045,1050,1050,1050,1040,1050,3,14,2,19,NULL,6,34,21.799999999999997,54.2,44.0,0.46,0.36000000000000004,0.8200000000000001,5.720000000000001,55,200,228.20000000000005,209.60000000000002,235.0,1.4500000000000002,1.83,3.2799999999999994,25.42,4.75,1.73,-1,-1,-1
28,661,Jack Harrison,9,1095,1100,1125,1125,1065,1080,3,12,2,14,NULL,5,16,20.8,35.1,10.0,0.05,0.48,0.53,2.5700000000000003,76,235,308.4,309.4,282.0,3.28,2.1100000000000003,5.39,24.07,3.9,1.62,-1,-1,-1
28,662,Adama Traoré,10,1055,1175,1050,1180,1060,1170,3,15,2,20,NULL,10,29,56.599999999999994,16.2,34.0,0.95,0.05,1.0,1.24,15,40,66.2,21.3,55.0,1.0699999999999998,0.08,1.15,4.85,2.87,1.8,-1,-1,-1
28,663,Gustavo Hamer,17,1030,1040,1045,1020,1020,1060,3,15,2,3,NULL,6,20,16.8,36.0,23.0,0.15,0.2,0.33999999999999997,6.21,64,274,325.99999999999994,540.7,183.0,1.87,2.3099999999999996,4.169999999999999,40.93,8.0,1.44,-1,-1,-1
28,664,James Ward-Prowse,19,1100,1145,1055,1140,1150,1150,3,14,1,6,NULL,9,63,58.4,94.1,14.0,0.11000000000000001,0.45,0.56,5.92,114,556,662.4000000000002,837.0000000000001,254.0,5.31,5.239999999999999,10.549999999999999,47.549999999999976,1.66,1.73,-1,-1,-1
28,665,Tim Krul,12,1055,1090,1020,1060,1090,1120,1,15,2,8,NULL,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.33,1.67,-1,-1,-1
28,666,Tom Davies,17,1030,1040,1045,1020,1020,1060,3,15,2,3,NULL,2,6,4.4,0.4,2.0,0.0,0.0,0.0,2.06,6,11,24.4,17.500000000000004,15.0,0.12,0.06,0.18,5.58,8.0,1.44,-1,-1,-1
28,667,Roméo Lavia,7,1125,1190,1080,1150,1170,1230,3,20,1,15,NULL,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,3.6,1.9,0.0,0.0,0.01,0.01,0.33,1.85,1.4,-1,-1,-1
28,668,Wataru Endo,11,1240,1370,1210,1350,1270,1390,3,15,1,13,NULL,4,29,35.4,46.0,8.0,0.01,0.42000000000000004,0.43,3.14,30,145,177.00000000000003,181.5,40.0,0.32000000000000006,1.23,1.55,13.360000000000001,2.87,1.5,-1,-1,-1
